ID,age,Education,education_level,Marital_Status,Income,Kidhome,Teenhome,household_size,Dt_Customer,tenure_days,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spend,campaign_type,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,total_purchases,dominant_channel,ch_catalog,ch_deals,ch_store,ch_web,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,campaign_acceptance_count,engagement_rate,NumWebVisitsMonth,Complain
4994,81,Master,3,Single,77598.0,0,0,1,2013-10-01,3744,53,1193,33,281,129,66,33,1735,high_value,7,5,13,1,26,store,False,False,True,False,0,0,0,0,1,0,1,0.16666666666666666,3,0
7966,65,Graduation,2,Single,80982.0,1,1,3,2013-01-08,4010,48,505,137,401,104,22,22,1191,high_value,11,5,11,3,30,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,1
3112,47,Master,3,Married,22701.0,1,0,2,2013-09-05,3770,2,2,4,9,0,4,5,24,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10872,55,Phd,4,Married,55212.0,0,1,2,2012-11-23,4056,65,1103,0,45,0,0,34,1182,high_value,4,2,11,3,20,store,False,False,True,False,0,1,0,1,0,0,2,0.3333333333333333,8,0
2181,54,Graduation,2,Married,70617.0,0,0,1,2013-06-23,3844,45,353,61,753,40,46,27,1280,high_value,3,3,7,1,14,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
1867,67,Graduation,2,Single,64849.0,0,0,1,2012-11-13,4066,42,652,48,350,94,84,108,1336,high_value,9,3,6,1,19,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,5,0
1518,59,Master,3,Married,62694.0,1,1,3,2013-06-17,3850,29,379,6,157,25,91,91,749,mid_value,9,3,7,5,24,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
5734,50,Phd,4,Married,61917.0,1,1,3,2013-11-20,3694,83,46,4,36,2,2,1,91,low_value,2,0,4,1,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
2878,77,Phd,4,Married,67472.0,0,1,2,2013-09-28,3747,93,162,31,127,8,17,69,414,mid_value,4,2,7,2,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
1458,42,Master,3,Married,21059.0,1,0,2,2014-01-07,3646,40,8,3,19,3,3,8,44,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
7007,56,Master,3,Married,29543.0,2,0,3,2014-04-01,3562,47,17,3,18,3,4,18,63,low_value,3,1,2,2,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
6200,73,Graduation,2,Married,75903.0,0,1,2,2013-04-08,3920,50,340,108,185,130,38,100,901,high_value,6,6,9,2,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
1403,49,2N Cycle,1,Together,34984.0,1,1,3,2012-09-06,4134,40,8,4,15,3,5,3,38,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
4827,68,Phd,4,Single,54998.0,0,1,2,2013-03-10,3949,3,154,22,202,39,30,8,455,mid_value,4,2,9,5,20,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,4,0
6250,75,Phd,4,Widow,54356.0,0,1,2,2012-11-19,4060,62,710,15,30,20,0,0,775,mid_value,11,2,8,3,24,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,8,0
9291,65,Master,3,Married,34242.0,0,1,2,2014-03-23,3571,25,8,2,4,0,0,1,15,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
2478,51,Graduation,2,Married,25410.0,1,0,2,2013-08-31,3775,48,2,2,4,13,13,4,38,low_value,1,0,4,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
1139,40,Phd,4,Married,73356.0,0,0,1,2014-02-06,3616,56,1050,14,322,0,14,112,1512,high_value,5,11,5,1,22,catalog,True,False,False,False,1,0,1,0,1,1,4,0.6666666666666666,2,0
5138,74,Graduation,2,Together,28320.0,0,1,2,2013-01-14,4004,68,19,1,14,3,2,4,43,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
5393,47,Graduation,2,Single,23763.0,1,0,2,2012-08-07,4164,64,22,0,6,6,2,6,42,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
10413,40,Graduation,2,Married,72570.0,0,0,1,2014-04-25,3538,67,274,83,216,151,141,224,1089,high_value,4,6,12,1,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
5015,48,Master,3,Married,34529.0,1,0,2,2012-09-14,4126,94,68,6,38,3,6,41,162,mid_value,2,2,3,2,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
10868,73,Graduation,2,Widow,70792.0,0,0,1,2013-02-06,3981,82,344,45,654,104,11,114,1272,high_value,3,4,10,2,19,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
10676,42,Graduation,2,Married,63211.0,0,0,1,2012-11-02,4077,3,145,193,459,205,26,145,1173,high_value,3,8,7,2,20,catalog,True,False,False,False,0,0,0,0,0,1,1,0.16666666666666666,2,0
2495,50,Master,3,Married,83891.0,0,1,2,2014-06-20,3482,24,217,38,350,111,85,15,816,mid_value,4,7,10,1,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
7842,56,Graduation,2,Single,36065.0,1,1,3,2013-03-31,3928,54,18,7,34,10,2,3,74,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
9955,70,Graduation,2,Together,39898.0,0,1,2,2013-02-12,3975,20,69,8,26,12,7,12,134,mid_value,3,0,4,2,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
6663,84,Phd,4,Single,51141.0,0,0,1,2013-07-08,3829,96,144,0,7,0,0,6,157,mid_value,3,1,4,1,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
2162,48,Graduation,2,Married,56939.0,0,1,2,2013-09-18,3757,19,256,34,103,90,29,49,561,mid_value,3,3,10,2,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
3434,73,Graduation,2,Single,80872.0,0,0,1,2014-05-12,3521,60,483,72,567,94,12,108,1336,high_value,4,4,10,1,19,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
7919,48,Phd,4,Together,72335.0,0,0,1,2012-08-13,4158,2,1285,105,653,28,21,0,2092,high_value,10,4,8,1,23,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,8,0
5626,60,Phd,4,Single,61798.0,0,0,1,2013-11-23,3691,13,338,4,89,11,8,13,463,mid_value,4,2,9,1,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6428,74,Phd,4,Widow,76842.0,0,0,1,2014-05-03,3530,37,605,10,345,84,54,32,1130,high_value,1,8,7,1,17,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,0,0
8514,48,Graduation,2,Together,29478.0,1,0,2,2014-01-17,3636,59,8,0,7,3,1,1,20,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10448,68,Graduation,2,Single,46998.0,0,1,2,2012-10-22,4088,55,172,41,86,45,6,27,377,mid_value,5,3,5,5,18,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,7,0
2109,34,Graduation,2,Single,96843.0,0,0,1,2013-04-23,3905,60,448,71,951,40,17,17,1544,high_value,6,11,10,1,28,catalog,True,False,False,False,0,0,0,0,1,1,2,0.3333333333333333,2,0
7530,74,Phd,4,Widow,56551.0,1,1,3,2014-05-07,3526,48,67,4,32,17,2,16,138,mid_value,2,1,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
8925,59,Master,3,Married,70053.0,0,1,2,2013-07-03,3834,38,512,53,98,81,179,89,1012,high_value,8,5,10,3,26,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
3009,62,Phd,4,Widow,71670.0,0,0,1,2013-07-09,3828,8,1462,16,128,0,0,160,1766,high_value,5,3,6,1,15,store,False,False,True,False,0,1,0,1,1,1,4,0.6666666666666666,6,0
6355,46,Graduation,2,Married,44359.0,1,1,3,2014-06-17,3485,19,20,0,14,7,3,1,45,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
3517,72,Graduation,2,Single,40887.0,1,1,3,2013-05-06,3892,32,50,4,44,10,10,43,161,mid_value,3,1,3,3,10,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,9,0
1158,58,Graduation,2,Divorced,48877.0,0,1,2,2014-01-05,3648,27,102,1,15,2,0,24,144,mid_value,3,0,4,1,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
6203,77,Graduation,2,Together,74485.0,0,0,1,2013-08-24,3782,58,499,149,815,173,49,49,1734,high_value,6,7,12,1,26,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
7165,52,Graduation,2,Together,64474.0,0,1,2,2013-10-22,3723,59,381,35,172,56,86,93,823,mid_value,8,2,10,2,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
3595,61,Graduation,2,Together,77226.0,0,1,2,2014-02-28,3594,29,631,43,239,128,76,21,1138,high_value,6,8,12,2,28,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
8537,75,Graduation,2,Widow,72643.0,0,0,1,2013-02-27,3960,60,526,80,553,123,94,53,1429,high_value,3,10,7,1,21,catalog,True,False,False,False,1,0,0,0,0,1,2,0.3333333333333333,2,0
4331,46,Master,3,Together,85738.0,0,0,1,2014-01-23,3630,41,913,26,376,17,26,13,1371,high_value,3,6,11,1,21,store,False,False,True,False,0,0,0,1,1,0,2,0.3333333333333333,1,0
6281,58,Graduation,2,Divorced,55686.0,0,1,2,2013-02-14,3973,27,673,0,199,37,47,26,982,high_value,6,3,5,2,16,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,4,0
4338,41,Graduation,2,Single,39062.0,1,0,2,2014-03-25,3569,28,23,0,9,0,0,12,44,low_value,1,0,3,1,5,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,4,0
2452,53,Graduation,2,Together,34600.0,1,1,3,2013-01-01,4017,8,199,33,60,8,3,15,318,mid_value,5,2,5,5,17,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,8,0
9507,49,Graduation,2,Married,40794.0,0,1,2,2013-04-07,3921,18,261,23,73,4,23,50,434,mid_value,6,3,5,2,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
8360,53,2N Cycle,1,Married,54690.0,1,1,3,2013-11-07,3707,76,111,16,37,7,9,18,198,mid_value,3,1,5,3,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
10311,55,Graduation,2,Married,4428.0,0,1,2,2013-10-05,3740,0,16,4,12,2,4,321,359,mid_value,25,0,0,0,25,web,False,False,False,True,0,0,0,0,0,0,0,0.0,1,0
5117,61,2N Cycle,1,Married,32632.0,0,0,1,2012-08-02,4169,32,63,151,137,153,19,53,576,mid_value,4,4,8,2,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4867,56,Phd,4,Single,38236.0,1,1,3,2013-09-20,3755,2,58,0,18,2,0,10,88,low_value,3,0,4,4,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
9289,45,Graduation,2,Married,36781.0,1,0,2,2014-04-10,3553,16,29,1,17,0,3,13,63,low_value,2,1,2,1,6,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,8,0
10913,40,Master,3,Single,31385.0,1,0,2,2012-12-05,4044,56,3,2,12,0,1,9,27,low_value,1,0,2,1,4,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,8,0
3032,40,Graduation,2,Married,24570.0,1,0,2,2013-02-27,3960,97,28,34,62,11,14,44,193,mid_value,4,0,4,3,11,web,False,False,False,True,0,0,0,0,0,0,0,0.0,9,0
8524,50,Phd,4,Divorced,25509.0,1,0,2,2012-09-18,4122,15,40,3,30,10,7,11,101,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,9,0
3334,73,Graduation,2,Married,94642.0,0,0,1,2014-02-12,3610,35,879,143,797,106,143,143,2211,high_value,5,7,9,0,21,store,False,False,True,False,1,0,0,0,1,0,2,0.3333333333333333,1,0
4470,62,Master,3,Married,58646.0,0,1,2,2013-06-10,3857,3,62,1,44,6,5,22,140,mid_value,2,1,4,1,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
1406,49,Graduation,2,Single,53201.0,1,1,3,2013-02-12,3975,49,280,7,81,20,0,27,415,mid_value,6,3,5,8,22,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
8619,67,Graduation,2,Together,21994.0,0,1,2,2012-12-24,4025,4,9,0,6,3,1,3,22,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10821,46,Graduation,2,Married,57113.0,1,1,3,2013-02-06,3981,45,182,4,33,0,2,42,263,mid_value,4,1,5,6,16,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
4552,33,Graduation,2,Married,51373.0,0,0,1,2013-06-22,3845,37,83,2,101,64,26,117,393,mid_value,3,5,3,1,12,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,4,0
898,38,Graduation,2,Married,23477.0,1,0,2,2013-10-21,3724,39,38,15,54,3,8,29,147,mid_value,3,0,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
9797,68,Graduation,2,Married,58116.0,0,1,2,2014-04-13,3550,38,228,19,130,4,11,51,443,mid_value,3,3,8,2,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
10949,61,Phd,4,Divorced,72968.0,0,0,1,2013-12-16,3668,8,1092,37,592,145,37,55,1958,high_value,5,5,8,1,19,store,False,False,True,False,1,0,0,0,0,1,2,0.3333333333333333,3,0
8212,53,Master,3,Married,39791.0,0,1,2,2013-03-28,3931,89,85,15,27,13,13,21,174,mid_value,3,1,4,2,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
6248,77,Master,3,Single,91712.0,0,0,1,2013-10-17,3728,47,1276,24,746,94,29,48,2217,high_value,9,7,11,0,27,store,False,False,True,False,0,0,0,0,1,1,2,0.3333333333333333,3,0
10164,66,Graduation,2,Single,94472.0,0,1,2,2014-04-03,3560,75,1017,33,417,108,100,16,1691,high_value,5,5,5,1,16,web,False,False,False,True,0,0,0,1,1,0,2,0.3333333333333333,5,0
4547,64,Graduation,2,Together,13672.0,1,1,3,2013-04-17,3911,86,6,2,9,2,1,5,25,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
6815,44,2N Cycle,1,Married,96547.0,0,0,1,2014-05-23,3510,4,448,21,125,52,101,62,809,mid_value,7,6,8,0,21,store,False,False,True,False,1,0,1,0,1,1,4,0.6666666666666666,2,0
4122,49,Graduation,2,Married,79205.0,0,0,1,2012-08-29,4142,73,504,23,117,179,28,44,895,high_value,6,5,4,1,16,web,False,False,False,True,1,0,0,0,0,1,2,0.3333333333333333,4,0
10841,49,Phd,4,Together,56559.0,0,1,2,2012-12-25,4024,46,226,22,133,41,31,31,484,mid_value,4,3,8,3,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
5370,51,Phd,4,Married,32644.0,1,0,2,2013-01-16,4002,38,239,3,141,0,7,23,413,mid_value,7,1,6,4,18,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,8,0
176,44,2N Cycle,1,Single,67506.0,0,1,2,2014-01-02,3651,73,90,38,67,33,36,67,331,mid_value,4,1,6,1,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
4860,54,Graduation,2,Single,24206.0,1,0,2,2013-03-08,3951,66,7,2,8,3,2,3,25,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10757,57,Phd,4,Divorced,28420.0,1,0,2,2013-12-24,3660,36,4,2,5,2,0,0,13,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
4023,54,Graduation,2,Married,22979.0,1,0,2,2012-09-06,4134,29,16,17,19,20,21,22,115,low_value,3,2,2,3,10,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,8,0
6679,58,Graduation,2,Single,33279.0,0,0,1,2014-06-12,3490,29,10,3,3,0,0,0,16,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
9923,52,Master,3,Single,46423.0,1,1,3,2013-09-18,3757,6,68,0,16,0,0,8,92,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
7181,47,Graduation,2,Married,30368.0,0,1,2,2013-11-07,3707,97,35,0,13,2,0,2,52,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
3599,54,Graduation,2,Married,63684.0,0,1,2,2012-11-26,4053,61,575,80,428,208,93,80,1464,high_value,8,4,8,3,23,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
405,60,Graduation,2,Divorced,41638.0,0,1,2,2013-02-13,3974,68,315,0,31,4,0,91,441,mid_value,5,5,3,4,17,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,8,0
6870,65,Phd,4,Divorced,68805.0,0,1,2,2013-09-17,3758,73,182,2,49,17,13,20,283,mid_value,3,1,7,1,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
832,58,Phd,4,Together,65814.0,0,1,2,2014-03-02,3592,90,561,14,113,10,14,35,747,mid_value,8,2,10,3,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
2002,66,Graduation,2,Divorced,71964.0,0,0,1,2013-05-20,3878,81,587,51,932,180,34,86,1870,high_value,5,6,5,1,17,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,3,0
3657,38,Graduation,2,Single,39146.0,1,0,2,2013-02-14,3973,1,94,1,33,13,12,12,165,mid_value,4,0,4,3,11,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
500,47,Graduation,2,Together,96876.0,0,0,1,2013-08-06,3800,79,908,43,735,40,194,21,1941,high_value,7,7,9,1,24,store,False,False,True,False,1,0,0,1,1,1,4,0.6666666666666666,2,0
1951,43,Basic,0,Married,34445.0,0,0,1,2013-01-27,3991,92,228,122,122,208,129,30,839,high_value,11,2,8,6,27,web,False,False,False,True,0,0,0,0,0,0,0,0.0,9,0
3262,66,Graduation,2,Single,68281.0,0,0,1,2012-08-07,4164,31,995,112,417,42,48,41,1655,high_value,2,9,13,1,25,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,5,0
4102,49,2N Cycle,1,Married,37284.0,1,1,3,2013-03-29,3930,46,11,1,2,2,1,6,23,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
7042,41,Graduation,2,Married,36790.0,0,0,1,2013-03-01,3958,14,3,3,14,15,21,10,66,low_value,2,1,2,1,6,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,9,0
10598,57,Graduation,2,Together,27943.0,1,1,3,2013-04-15,3913,89,12,1,16,4,1,3,37,low_value,2,0,3,3,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
255,73,Graduation,2,Divorced,22263.0,1,1,3,2014-03-30,3564,31,17,0,2,0,0,2,21,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,1
2375,52,Graduation,2,Together,30261.0,1,2,4,2012-09-25,4115,75,8,0,5,0,3,6,22,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
9829,46,Graduation,2,Together,28587.0,1,0,2,2014-02-12,3610,42,22,4,17,12,10,13,78,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
6214,42,Master,3,Married,43815.0,1,0,2,2013-04-05,3923,53,14,10,29,4,7,15,79,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
4954,68,Graduation,2,Married,48195.0,1,1,3,2014-01-21,3632,53,106,27,68,52,7,5,265,mid_value,4,2,5,6,17,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,6,0
7861,72,Master,3,Married,77027.0,0,1,2,2014-02-05,3617,23,820,57,242,45,0,11,1175,high_value,8,3,6,2,19,web,False,False,False,True,0,0,0,0,0,0,0,0.0,4,0
4837,59,Phd,4,Married,71322.0,0,1,2,2013-02-16,3971,57,753,43,226,69,10,204,1305,high_value,8,5,13,2,28,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
9423,45,Master,3,Married,32765.0,1,0,2,2014-02-23,3599,49,13,3,17,7,3,3,46,low_value,2,0,4,2,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4198,59,Graduation,2,Together,29672.0,1,1,3,2013-03-12,3947,6,9,1,3,0,4,8,25,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
153,71,Graduation,2,Divorced,23272.0,0,0,1,2013-10-17,3728,29,19,3,6,4,2,12,46,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
9323,75,Master,3,Together,49912.0,0,1,2,2012-09-07,4133,5,520,8,223,32,49,42,874,high_value,10,5,7,4,26,web,False,False,False,True,0,0,1,0,0,1,2,0.3333333333333333,8,0
10001,39,2N Cycle,1,Together,7500.0,1,0,2,2012-08-01,4170,98,5,17,17,13,14,34,100,low_value,2,1,3,4,10,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,9,0
3945,77,Phd,4,Widow,68117.0,0,1,2,2013-03-10,3949,80,618,44,215,0,17,36,930,high_value,11,8,4,2,25,web,False,False,False,True,0,0,1,0,0,1,2,0.3333333333333333,6,0
3799,69,Graduation,2,Married,67225.0,0,1,2,2013-11-26,3688,4,315,35,322,46,7,143,868,high_value,7,2,11,3,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
8625,48,Graduation,2,Married,17649.0,1,0,2,2013-11-12,3702,70,15,1,23,0,5,1,45,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
3491,49,Graduation,2,Together,55914.0,0,1,2,2013-04-29,3899,32,384,60,364,119,101,232,1260,high_value,11,6,8,4,29,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
983,40,Graduation,2,Married,40059.0,1,0,2,2013-09-28,3747,82,110,29,92,28,10,145,414,mid_value,6,2,3,1,12,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,8,0
9119,74,Graduation,2,Together,60905.0,0,1,2,2013-12-05,3679,27,208,17,76,36,17,38,392,mid_value,3,3,7,2,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
4786,47,Graduation,2,Married,75330.0,1,1,3,2012-10-04,4106,94,555,82,257,93,61,61,1109,high_value,10,3,12,4,29,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
5872,73,Graduation,2,Single,60689.0,0,1,2,2013-06-01,3866,23,240,90,216,63,6,24,639,mid_value,4,4,10,4,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
6568,40,Graduation,2,Married,38680.0,1,0,2,2013-03-28,3931,97,11,0,36,15,5,12,79,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
5628,42,Graduation,2,Together,61416.0,0,0,1,2013-02-08,3979,25,848,154,323,201,61,78,1665,high_value,10,3,10,1,24,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,6,0
5631,33,Graduation,2,Single,49767.0,0,0,1,2013-05-02,3896,92,202,47,197,55,42,149,692,mid_value,5,4,8,1,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
4974,54,Graduation,2,Single,83273.0,1,2,4,2012-09-25,4115,98,433,89,650,16,102,102,1392,high_value,4,6,9,10,29,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
8416,43,Graduation,2,Married,29009.0,1,0,2,2013-11-29,3685,19,6,6,15,10,5,2,44,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
5454,45,Master,3,Married,45057.0,1,0,2,2013-12-01,3683,80,37,0,7,3,0,3,50,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4095,53,Graduation,2,Married,37150.0,1,0,2,2012-09-11,4129,80,167,37,64,49,34,116,467,mid_value,4,3,6,8,21,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
5474,54,Graduation,2,Single,43020.0,1,0,2,2013-11-30,3684,79,45,7,99,4,25,43,223,mid_value,4,1,4,3,12,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
4268,65,Graduation,2,Married,53154.0,0,1,2,2014-06-09,3493,50,129,0,21,0,1,7,158,mid_value,3,1,4,1,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
10701,51,Graduation,2,Married,65308.0,0,0,1,2013-09-11,3764,60,713,0,264,120,80,34,1211,high_value,7,8,12,1,28,store,False,False,True,False,1,0,0,0,1,0,2,0.3333333333333333,4,0
3507,54,Graduation,2,Single,76467.0,1,0,2,2012-08-17,4154,44,676,161,426,210,44,58,1575,high_value,2,5,5,2,14,catalog,True,False,False,False,0,0,0,0,0,1,1,0.16666666666666666,6,0
2079,77,2N Cycle,1,Married,81044.0,0,0,1,2013-12-27,3657,0,450,26,535,73,98,26,1208,high_value,5,6,10,1,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
626,73,Graduation,2,Married,32871.0,1,1,3,2013-03-09,3950,28,22,2,12,0,2,5,43,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
4426,49,Graduation,2,Single,55801.0,1,1,3,2013-09-22,3753,35,367,4,51,6,4,95,527,mid_value,7,2,6,6,21,web,False,False,False,True,1,0,0,0,0,0,1,0.16666666666666666,7,0
2591,65,Graduation,2,Widow,76320.0,0,1,2,2014-06-22,3480,49,526,35,214,69,53,35,932,high_value,6,3,4,2,15,web,False,False,False,True,0,0,0,0,0,0,0,0.0,2,0
10509,69,Master,3,Single,36927.0,1,1,3,2014-06-02,3500,46,51,0,16,0,0,4,71,low_value,3,0,3,2,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
6382,71,Graduation,2,Together,48794.0,1,1,3,2014-06-26,3476,97,25,0,11,3,0,15,54,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6673,59,Graduation,2,Single,23478.0,0,0,1,2013-03-19,3940,51,28,6,27,12,17,39,129,mid_value,3,0,3,1,7,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
7441,51,Graduation,2,Divorced,71128.0,1,0,2,2012-10-06,4104,80,958,159,447,20,0,31,1615,high_value,2,10,12,3,27,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
1071,48,Phd,4,Divorced,70179.0,0,1,2,2013-07-21,3816,10,532,88,168,69,44,133,1034,high_value,7,3,13,3,26,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10061,74,Graduation,2,Married,59462.0,0,1,2,2013-01-05,4013,29,724,17,143,0,8,196,1088,high_value,9,2,12,2,25,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
8775,55,Graduation,2,Together,38361.0,1,0,2,2013-12-27,3657,74,39,0,56,20,8,14,137,mid_value,3,1,3,3,10,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
