Campaign_ID,Channel_Used,Campaign_Goal,Customer_Segment,Target_Audience,gender,age_group,Duration,duration_days,Date,Clicks,Impressions,ctr,Conversion_Rate,Engagement_Score,engagement_tier,acquisition_cost,cost_per_click,ROI,Location,Language,Company
858946,Pinterest,Product Launch,Technology,Men 25-34,Men,25-34,45 Days,45,2022-07-08,12530,41781,0.29989708240587826,0.04,1,low,8153.81,0.6507430167597765,1.2422934825071994,Austin,Spanish,Silicon Saga
271394,Pinterest,Increase Sales,Home,Men 25-34,Men,25-34,15 Days,15,2022-01-26,5804,19881,0.2919370253005382,0.09,1,low,3941.83,0.679157477601654,0.4861925571826737,Miami,Spanish,Dwell Delight
438203,Pinterest,Product Launch,Home,Women 35-44,Women,35-44,60 Days,60,2022-05-07,17972,59503,0.30203519150294944,0.1,1,low,11557.87,0.6431042733140441,0.3521321094300982,Miami,English,Domestic Dream
636306,Pinterest,Market Expansion,Home,Men 35-44,Men,35-44,45 Days,45,2022-08-10,15797,52419,0.3013601938228505,0.01,1,low,10199.28,0.6456466417674243,0.3128077114226761,Las Vegas,English,Cozy Corners
753308,Pinterest,Increase Sales,Health,Women 45-60,Women,45-60,45 Days,45,2022-10-09,13406,44633,0.30036071964689803,0.1,1,low,8700.05,0.648966880501268,0.5076422288230857,Los Angeles,French,Fitness Front
516793,Pinterest,Brand Awareness,Food,Women 45-60,Women,45-60,60 Days,60,2022-02-21,21969,72515,0.30295800868785766,0.06,1,low,14373.57,0.6542660111975966,0.7596758705979276,Las Vegas,Spanish,Bistro Bliss
493930,Pinterest,Product Launch,Food,Men 25-34,Men,25-34,60 Days,60,2022-12-22,22569,74471,0.3030575660324153,0.03,1,low,15000.0,0.6646284726837698,1.0242218208296767,Austin,French,Bistro Bliss
391035,Pinterest,Market Expansion,Health,Men 18-24,Men,18-24,45 Days,45,2022-07-21,17488,57927,0.30189721546083864,0.04,1,low,11256.62,0.6436768069533395,0.7042642188601965,New York,French,Balance Beam
195013,Pinterest,Product Launch,Fashion,All Ages,,,45 Days,45,2022-10-31,17128,56754,0.3017937061704902,0.14,1,low,11033.85,0.6441995562821112,0.7328637810474126,Austin,French,Chic Couture
379636,Pinterest,Market Expansion,Health,Men 35-44,Men,35-44,60 Days,60,2022-05-08,21961,72492,0.3029437731059979,0.14,1,low,14366.59,0.6541865124538956,1.1886693034061693,Miami,French,Heal Hub
853453,Pinterest,Product Launch,Home,Women 45-60,Women,45-60,45 Days,45,2022-04-28,15271,50706,0.3011675146925413,0.07,1,low,9867.32,0.6461476000261934,0.0411118706441231,Austin,English,Furnish Fine
389679,Pinterest,Product Launch,Fashion,Men 18-24,Men,18-24,45 Days,45,2022-08-27,17313,57356,0.30185159355603597,0.05,1,low,11147.57,0.643884364350488,1.3406044775257548,Las Vegas,English,Fiber Fashion
598290,Pinterest,Increase Sales,Food,Men 45-60,Men,45-60,60 Days,60,2022-04-07,23177,76451,0.30316150213862475,0.06,1,low,15000.0,0.6471933382232385,1.13683259694184,Austin,French,Gourmet Grove
137016,Pinterest,Increase Sales,Fashion,All Ages,,,60 Days,60,2022-05-19,21720,71705,0.30290774701903633,0.04,1,low,14150.86,0.6515128913443831,0.6238279502086512,Las Vegas,French,Trend Tailors
481888,Pinterest,Brand Awareness,Health,All Ages,,,45 Days,45,2022-10-15,15068,50046,0.3010830036366543,0.02,1,low,9742.96,0.6465994159808865,0.6899644377665884,New York,French,Heal Hub
293187,Pinterest,Market Expansion,Technology,Men 25-34,Men,25-34,45 Days,45,2022-11-07,15062,50025,0.3010894552723638,0.05,1,low,9738.9,0.646587438587173,1.2851928257880236,Los Angeles,English,Quantum Quirks
861317,Pinterest,Market Expansion,Food,Women 45-60,Women,45-60,15 Days,15,2022-10-17,5355,18419,0.2907323958955427,0.04,1,low,3661.36,0.6837273576097106,1.1207453432115309,Miami,French,Dine Divine
458858,Pinterest,Increase Sales,Fashion,All Ages,,,60 Days,60,2022-01-09,21840,72096,0.3029294274300932,0.1,1,low,14253.41,0.652628663003663,0.5040672835496838,New York,Spanish,Runway Rebels
823150,Pinterest,Product Launch,Home,Women 35-44,Women,35-44,30 Days,30,2022-08-18,10654,35674,0.29864887593205136,0.07,1,low,6977.92,0.654957762342782,0.0929485771084523,Los Angeles,Spanish,Domestic Dream
283353,Pinterest,Product Launch,Food,Women 45-60,Women,45-60,15 Days,15,2022-04-07,3943,13823,0.2852492223106417,0.02,1,low,2743.3,0.6957392848085214,0.0929485771084523,Austin,Spanish,Palate Paradise
495205,Pinterest,Brand Awareness,Food,Women 35-44,Women,35-44,45 Days,45,2022-04-10,16602,55039,0.30164065480840857,0.1,1,low,10700.87,0.6445530658956753,0.2252215522243268,Austin,English,Epicurean Edge
982239,Pinterest,Brand Awareness,Health,Women 45-60,Women,45-60,30 Days,30,2022-08-20,8056,27214,0.29602410523995004,0.07,1,low,5347.57,0.6637996524329692,0.3431947462465932,Las Vegas,French,Fitness Front
489363,Pinterest,Product Launch,Health,Men 35-44,Men,35-44,30 Days,30,2022-01-12,7530,25502,0.2952709591404596,0.04,1,low,5019.13,0.6665511288180611,0.4111187064412314,New York,English,Vital Vigor
531973,Pinterest,Product Launch,Technology,Men 25-34,Men,25-34,15 Days,15,2022-01-27,679,3193,0.21265267773253993,0.14,1,low,500.0,0.7363770250368189,1.106445562117923,Las Vegas,Spanish,Silicon Saga
221477,Pinterest,Increase Sales,Fashion,Men 18-24,Men,18-24,15 Days,15,2022-08-21,5717,19597,0.2917283257641476,0.07,1,low,3888.72,0.6802029036207801,1.0331591840131815,Las Vegas,English,Runway Rebels
747515,Pinterest,Increase Sales,Health,Men 45-60,Men,45-60,15 Days,15,2022-06-14,2890,10391,0.27812530074102587,0.05,1,low,2008.16,0.6948650519031142,0.7114141094070006,Los Angeles,Spanish,Vigor Valley
607746,Pinterest,Market Expansion,Home,Women 25-34,Women,25-34,15 Days,15,2022-11-13,978,4168,0.23464491362763915,0.02,1,low,500.0,0.5112474437627812,0.9384231342680284,Los Angeles,English,Space Spruce
783450,Pinterest,Increase Sales,Technology,Women 35-44,Women,35-44,45 Days,45,2022-03-09,17300,57315,0.30184070487655934,0.04,1,low,11139.61,0.6439080924855491,0.8830114825302972,Las Vegas,English,Giga Geeks
372055,Pinterest,Increase Sales,Fashion,Women 18-24,Women,18-24,30 Days,30,2022-07-05,7245,24571,0.2948597940661756,0.11,1,low,4839.29,0.6679489302967564,0.3789441989806134,Los Angeles,French,Silk & Style
732695,Pinterest,Brand Awareness,Technology,Women 45-60,Women,45-60,45 Days,45,2022-02-20,16313,54099,0.3015397696815098,0.07,1,low,10523.04,0.6450708024275118,0.3682193631604073,Miami,English,Innovate Infinity
866759,Pinterest,Increase Sales,Food,Men 35-44,Men,35-44,60 Days,60,2022-12-17,20674,68300,0.3026939970717423,0.04,1,low,13338.81,0.6451973493276579,0.6720897113995783,Miami,French,Palate Paradise
506332,Pinterest,Product Launch,Food,Women 18-24,Women,18-24,60 Days,60,2022-10-28,22615,74620,0.303068882337175,0.13,1,low,15000.0,0.6632765863365023,0.5201545372799928,Los Angeles,English,Dine Divine
191355,Pinterest,Brand Awareness,Health,Women 18-24,Women,18-24,15 Days,15,2022-05-07,5441,18700,0.2909625668449198,0.13,1,low,3715.37,0.6828469031428046,0.001787472636701,Austin,French,Pulse Point
207341,Pinterest,Brand Awareness,Home,Men 18-24,Men,18-24,60 Days,60,2022-02-01,19354,64000,0.30240625,0.14,1,low,12448.05,0.643177121008577,1.2208438108667874,Miami,Spanish,Space Spruce
705687,Pinterest,Increase Sales,Fashion,Women 45-60,Women,45-60,45 Days,45,2022-10-30,14356,47725,0.30080670508119434,0.1,1,low,9303.07,0.6480266090833101,0.1966219900371107,Las Vegas,English,Vogue Visions
101372,Pinterest,Product Launch,Home,Women 18-24,Women,18-24,45 Days,45,2022-05-17,13099,43635,0.30019479775409647,0.05,1,low,8506.27,0.6493831590197725,1.3423919501624555,Las Vegas,Spanish,Hearth Harmony
501466,Pinterest,Brand Awareness,Home,Women 35-44,Women,35-44,45 Days,45,2022-07-16,15564,51662,0.3012659207928458,0.07,1,low,10055.14,0.6460511436648676,0.7561009253245258,Las Vegas,Spanish,Domestic Dream
560662,Pinterest,Product Launch,Home,Women 35-44,Women,35-44,15 Days,15,2022-11-12,2416,8849,0.273025200587637,0.12,1,low,1650.15,0.683009105960265,1.1386200695785411,Los Angeles,French,Domestic Dream
254949,Pinterest,Product Launch,Technology,Men 35-44,Men,35-44,45 Days,45,2022-07-07,15374,51042,0.3012029309196348,0.09,1,low,9936.75,0.6463347209574607,0.872286646710091,Las Vegas,French,Code Crafters
258593,Pinterest,Brand Awareness,Technology,Women 35-44,Women,35-44,30 Days,30,2022-12-01,8180,27619,0.2961729244360766,0.1,1,low,5425.95,0.6633190709046455,0.7257138905006085,Austin,Spanish,Quantum Quirks
834420,Pinterest,Market Expansion,Home,Women 18-24,Women,18-24,30 Days,30,2022-11-04,7726,26140,0.29556235654169855,0.12,1,low,5137.17,0.6649197514884805,0.1304855024791734,Las Vegas,Spanish,Cozy Corners
667709,Pinterest,Product Launch,Food,Men 35-44,Men,35-44,15 Days,15,2022-07-26,5057,17449,0.2898160353028827,0.05,1,low,3473.45,0.6868597982993869,0.9634477511818424,New York,English,Savor Street
244474,Pinterest,Increase Sales,Technology,Women 18-24,Women,18-24,15 Days,15,2022-11-03,2096,7807,0.2684770078135007,0.04,1,low,1381.96,0.6593320610687023,0.9044611541707092,Austin,Spanish,Code Crafters
128037,Pinterest,Increase Sales,Health,Men 25-34,Men,25-34,30 Days,30,2022-11-26,9951,33385,0.29806799460835703,0.09,1,low,6537.13,0.656931966636519,0.7811255422383397,Austin,French,Wellness Waves
517950,Pinterest,Product Launch,Home,Women 18-24,Women,18-24,30 Days,30,2022-01-11,8451,28501,0.2965159117223957,0.12,1,low,5593.2,0.6618388356407525,0.7757631243282367,Los Angeles,English,Cozy Corners
481154,Pinterest,Market Expansion,Health,Women 18-24,Women,18-24,30 Days,30,2022-11-21,9891,33188,0.2980294082198385,0.08,1,low,6498.86,0.6570478212516428,0.8275998307925659,New York,English,Well Wish
307745,Pinterest,Brand Awareness,Technology,Men 45-60,Men,45-60,60 Days,60,2022-07-07,23322,76922,0.3031902446634253,0.07,1,low,15000.0,0.6431695394906097,0.6756646566729804,New York,Spanish,Gadget Giants
107317,Pinterest,Market Expansion,Technology,Men 35-44,Men,35-44,30 Days,30,2022-01-22,11580,38688,0.29931761786600497,0.13,1,low,7562.58,0.6530725388601036,0.9384231342680284,Austin,English,Gadget Giants
335298,Pinterest,Market Expansion,Home,Women 25-34,Women,25-34,45 Days,45,2022-07-30,16151,53572,0.3014821175240797,0.02,1,low,10422.33,0.6453055538356758,0.2019844079472137,Austin,English,Decor Dreams
660233,Pinterest,Brand Awareness,Food,Women 45-60,Women,45-60,30 Days,30,2022-12-05,9252,31109,0.29740589540004503,0.08,1,low,6093.36,0.6585992217898833,0.2681208955051509,Las Vegas,French,Gastronomy Guild
841107,Pinterest,Brand Awareness,Fashion,Women 45-60,Women,45-60,60 Days,60,2022-04-26,17794,58921,0.30199758999338094,0.06,1,low,11446.97,0.6433050466449365,1.070696109383903,Austin,Spanish,Attire Artistry
214757,Pinterest,Market Expansion,Fashion,Women 25-34,Women,25-34,60 Days,60,2022-02-10,20780,68647,0.3027080571620027,0.14,1,low,13416.01,0.6456212704523581,0.6274028954820532,New York,Spanish,Chic Couture
342399,Pinterest,Increase Sales,Food,All Ages,,,45 Days,45,2022-02-16,16190,53698,0.30150098700137806,0.07,1,low,10446.36,0.6452353304508956,0.6577899303059703,Miami,English,Gastronomy Guild
536972,Pinterest,Market Expansion,Home,Women 25-34,Women,25-34,45 Days,45,2022-03-22,15046,49974,0.30107655981110176,0.06,1,low,9728.77,0.6466017546191679,1.0671211641105007,Austin,French,Nest Neat
882223,Pinterest,Increase Sales,Home,All Ages,,,15 Days,15,2022-06-29,742,3398,0.2183637433784579,0.04,1,low,500.0,0.6738544474393531,0.56841629847092,Miami,English,Dwell Delight
458237,Pinterest,Product Launch,Technology,Men 45-60,Men,45-60,45 Days,45,2022-04-23,12045,40202,0.2996119596039998,0.04,1,low,7852.57,0.6519360730593607,0.3485571641566962,Las Vegas,English,Quantum Quirks
371030,Pinterest,Market Expansion,Food,Men 45-60,Men,45-60,15 Days,15,2022-06-10,3583,12651,0.283218717887914,0.05,1,low,2496.41,0.696737370918225,1.2440809551439005,Miami,English,Feast Flavors
144130,Pinterest,Increase Sales,Health,Women 45-60,Women,45-60,30 Days,30,2022-11-12,6479,22079,0.29344626115313194,0.08,1,low,4363.95,0.6735530174409631,0.8204499402457619,Los Angeles,English,Balance Beam
832950,Pinterest,Increase Sales,Fashion,Women 45-60,Women,45-60,60 Days,60,2022-06-12,21541,71122,0.30287393492871406,0.06,1,low,14004.05,0.650111415440323,0.1304855024791734,Las Vegas,Spanish,Glam Garments
500234,Pinterest,Market Expansion,Home,Women 45-60,Women,45-60,30 Days,30,2022-04-04,8244,27827,0.2962590290006109,0.12,1,low,5465.78,0.6630009704027171,0.4415057412651486,New York,Spanish,Nest Neat
768043,Pinterest,Product Launch,Food,All Ages,,,15 Days,15,2022-11-22,1971,7401,0.26631536278881235,0.15,1,low,1272.23,0.6454743784880771,0.0911611044717513,Austin,Spanish,Savor Street
589264,Pinterest,Increase Sales,Home,Women 25-34,Women,25-34,45 Days,45,2022-11-29,15871,52662,0.3013748053625005,0.11,1,low,10246.11,0.6455869195387814,0.4808301392725707,Los Angeles,English,Cozy Corners
869604,Pinterest,Product Launch,Fashion,Men 35-44,Men,35-44,30 Days,30,2022-09-18,11117,37181,0.2989967994405745,0.05,1,low,7271.59,0.6540964288926869,0.6274028954820532,Miami,Spanish,Fiber Fashion
713773,Pinterest,Market Expansion,Health,Men 18-24,Men,18-24,45 Days,45,2022-08-22,17387,57596,0.30187860268074174,0.01,1,low,11192.75,0.643742451256686,0.4003938706210254,New York,Spanish,Wellness Waves
764026,Pinterest,Market Expansion,Fashion,Women 25-34,Women,25-34,15 Days,15,2022-02-16,4607,15984,0.28822572572572575,0.06,1,low,3180.57,0.6903776861298025,1.169007104402458,New York,French,Style Sphere
429407,Pinterest,Brand Awareness,Technology,Men 18-24,Men,18-24,15 Days,15,2022-07-17,531,2712,0.19579646017699115,0.12,1,low,500.0,0.9416195856873822,0.4057562885311284,Los Angeles,French,Innovate Infinity
423430,Pinterest,Market Expansion,Health,Women 25-34,Women,25-34,45 Days,45,2022-08-25,16711,55396,0.3016643800996462,0.13,1,low,10772.52,0.6446364669977859,1.2154813929566843,Miami,French,Elixir Essence
212036,Pinterest,Brand Awareness,Fashion,Women 25-34,Women,25-34,60 Days,60,2022-03-11,21041,69493,0.30277869713496325,0.03,1,low,13604.39,0.6465657525782995,0.7811255422383397,Los Angeles,English,Chic Couture
218950,Pinterest,Market Expansion,Technology,Women 25-34,Women,25-34,30 Days,30,2022-12-07,9668,32461,0.29783432426604234,0.12,1,low,6356.59,0.6574875879189077,1.161857213855654,Los Angeles,French,Innovate Infinity
966685,Pinterest,Market Expansion,Home,Men 18-24,Men,18-24,15 Days,15,2022-04-10,1491,5839,0.25535194382599763,0.07,1,low,813.99,0.5459356136820925,0.6131031143884452,Las Vegas,French,Decor Dreams
482844,Pinterest,Product Launch,Food,All Ages,,,15 Days,15,2022-04-11,2536,9241,0.27442917433178227,0.15,1,low,1746.41,0.688647476340694,0.6041657512049401,Las Vegas,French,Palate Paradise
507522,Pinterest,Increase Sales,Food,Women 25-34,Women,25-34,60 Days,60,2022-09-16,19846,65603,0.3025166532018353,0.04,1,low,12768.79,0.6433936309583795,1.2297811740502924,Las Vegas,Spanish,Epicurean Edge
172050,Pinterest,Brand Awareness,Health,Women 18-24,Women,18-24,15 Days,15,2022-12-23,4197,14647,0.28654331945108213,0.08,1,low,2911.78,0.6937765070288302,0.6881769651298875,Los Angeles,English,Wellness Waves
613312,Pinterest,Brand Awareness,Home,Men 45-60,Men,45-60,15 Days,15,2022-06-09,2702,9779,0.2763063707945598,0.07,1,low,1873.42,0.6933456698741673,0.3825191442540154,Las Vegas,French,Space Spruce
821920,Pinterest,Increase Sales,Technology,Men 25-34,Men,25-34,60 Days,60,2022-09-16,19890,65747,0.3025233090483216,0.14,1,low,12797.77,0.6434273504273504,0.9974097312791615,Las Vegas,English,Tech Titans
484033,Pinterest,Product Launch,Food,Women 18-24,Women,18-24,60 Days,60,2022-07-07,20969,69260,0.30275772451631533,0.1,1,low,13552.1,0.6462921455481903,0.1483602288461835,Miami,French,Palate Paradise
295835,Pinterest,Market Expansion,Technology,Men 18-24,Men,18-24,60 Days,60,2022-02-28,22699,74892,0.30308978262030656,0.14,1,low,15000.0,0.6608220626459316,0.9169734626276164,Los Angeles,Spanish,Tech Titans
362614,Pinterest,Brand Awareness,Food,Women 25-34,Women,25-34,60 Days,60,2022-01-19,23072,76107,0.30315214106455385,0.05,1,low,15000.0,0.6501386962552012,1.3656290944395688,Los Angeles,English,Gourmet Grove
992469,Pinterest,Increase Sales,Fashion,Men 25-34,Men,25-34,30 Days,30,2022-05-12,11450,38266,0.29922124078816703,0.04,1,low,7482.91,0.6535292576419214,0.6935393830399904,Los Angeles,English,Trend Tailors
678145,Pinterest,Product Launch,Home,Men 18-24,Men,18-24,60 Days,60,2022-09-23,20902,69041,0.3027476427050593,0.14,1,low,13505.16,0.6461180748253755,1.410315910357094,Miami,Spanish,Cozy Corners
613110,Pinterest,Increase Sales,Home,Men 25-34,Men,25-34,15 Days,15,2022-05-17,6018,20578,0.2924482456992905,0.1,1,low,4075.62,0.6772382851445663,0.5433916815571059,New York,Spanish,Living Luxe
817653,Pinterest,Brand Awareness,Home,Women 18-24,Women,18-24,45 Days,45,2022-03-22,13526,45027,0.30039753925422524,0.14,1,low,8777.25,0.6489169007836759,1.0331591840131815,Las Vegas,Spanish,Domestic Dream
367112,Pinterest,Brand Awareness,Health,Men 35-44,Men,35-44,60 Days,60,2022-02-23,20678,68314,0.30269051731709457,0.05,1,low,13341.45,0.6452002127865365,0.3110202387859751,Miami,French,Wellness Waves
286922,Pinterest,Increase Sales,Fashion,Women 35-44,Women,35-44,15 Days,15,2022-11-27,4728,16377,0.2886975636563473,0.15,1,low,3259.82,0.6894712351945855,0.1966219900371107,New York,English,Fiber Fashion
339507,Pinterest,Increase Sales,Fashion,Women 45-60,Women,45-60,30 Days,30,2022-04-07,9359,31455,0.2975361627722143,0.06,1,low,6161.7,0.6583716208996687,1.394228656626785,Austin,French,Attire Artistry
112125,Pinterest,Product Launch,Health,Women 25-34,Women,25-34,60 Days,60,2022-11-06,23341,76984,0.3031928712459732,0.14,1,low,15000.0,0.6426459877468832,0.019662199003711,Las Vegas,French,Aura Align
124796,Pinterest,Product Launch,Technology,Women 18-24,Women,18-24,30 Days,30,2022-04-16,9144,30754,0.29732717695259153,0.08,1,low,6024.85,0.6588856080489939,0.0393243980074221,New York,English,NexGen Nerds
502341,Pinterest,Product Launch,Home,Women 18-24,Women,18-24,30 Days,30,2022-07-03,10366,34736,0.2984223859972363,0.07,1,low,6798.11,0.6558084121165348,1.397803601900187,Los Angeles,English,Hearth Harmony
878224,Pinterest,Brand Awareness,Technology,Women 25-34,Women,25-34,60 Days,60,2022-12-25,20729,68480,0.3027015186915888,0.1,1,low,13377.53,0.6453533696753341,0.9831099501855536,Los Angeles,French,Quantum Quirks
629008,Pinterest,Market Expansion,Fashion,Men 18-24,Men,18-24,60 Days,60,2022-01-06,23446,77327,0.3032058659976464,0.06,1,low,15000.0,0.6397679774801672,1.390653711353383,New York,English,Trend Tailors
146262,Pinterest,Market Expansion,Home,All Ages,,,60 Days,60,2022-06-30,22992,75847,0.30313657758382007,0.07,1,low,15000.0,0.6524008350730689,0.859774338253184,Miami,French,Space Spruce
311006,Pinterest,Increase Sales,Food,All Ages,,,60 Days,60,2022-04-07,19125,63257,0.3023380811609782,0.05,1,low,12301.44,0.6432125490196079,0.4432932139018495,Los Angeles,English,Dine Divine
955473,Pinterest,Brand Awareness,Health,Men 35-44,Men,35-44,30 Days,30,2022-12-19,6499,22144,0.2934880780346821,0.12,1,low,4375.03,0.6731851054008309,1.417465800903898,Austin,Spanish,Elixir Essence
936358,Pinterest,Brand Awareness,Health,Women 18-24,Women,18-24,45 Days,45,2022-03-05,16458,54571,0.30158875593263823,0.02,1,low,10613.11,0.644860250334184,0.2037718805839147,Austin,Spanish,Vital Vigor
300774,Pinterest,Increase Sales,Health,Men 25-34,Men,25-34,45 Days,45,2022-08-13,15886,52711,0.30137921875889284,0.13,1,low,10255.33,0.6455577237819463,0.0714989054680402,Los Angeles,English,Vital Vigor
851877,Pinterest,Increase Sales,Fashion,Men 18-24,Men,18-24,60 Days,60,2022-08-13,20574,67974,0.3026745520346015,0.13,1,low,13266.63,0.644825021872266,0.8704991740733901,Austin,French,Fiber Fashion
407340,Pinterest,Increase Sales,Health,Men 18-24,Men,18-24,15 Days,15,2022-05-24,1205,4907,0.24556755655186469,0.1,1,low,500.0,0.4149377593360996,0.6345527860288572,Miami,French,Balance Beam
417548,Pinterest,Product Launch,Food,Men 45-60,Men,45-60,15 Days,15,2022-09-16,2449,8955,0.2734785036292574,0.05,1,low,1674.93,0.6839240506329114,0.5952283880214351,New York,Spanish,Dine Divine
259219,Pinterest,Increase Sales,Health,Men 25-34,Men,25-34,60 Days,60,2022-06-26,19046,62998,0.30232705800184134,0.11,1,low,12248.89,0.643121390318177,0.7346512536841137,Miami,French,Wellness Waves
941681,Pinterest,Market Expansion,Health,All Ages,,,30 Days,30,2022-01-29,10750,35986,0.2987272828322125,0.06,1,low,7039.72,0.6548576744186047,0.4093312338045304,Los Angeles,Spanish,Heal Hub
661278,Pinterest,Market Expansion,Fashion,Men 18-24,Men,18-24,30 Days,30,2022-07-27,9568,32136,0.2977346278317152,0.03,1,low,6294.22,0.6578407190635451,0.3628569452503042,Miami,Spanish,Silk & Style
921656,Pinterest,Increase Sales,Health,All Ages,,,60 Days,60,2022-01-29,18617,61601,0.30221911981948346,0.07,1,low,11972.52,0.6430960949669657,0.7328637810474126,Los Angeles,English,Wellness Waves
110561,Pinterest,Market Expansion,Food,Men 18-24,Men,18-24,45 Days,45,2022-08-10,17040,56466,0.30177451917968334,0.1,1,low,10979.26,0.6443227699530517,1.3263046964321468,Los Angeles,Spanish,Savor Street
403826,Pinterest,Product Launch,Food,Men 45-60,Men,45-60,15 Days,15,2022-08-31,3488,12341,0.2826351187099911,0.08,1,low,2431.43,0.6970842889908256,0.7275013631373096,Los Angeles,English,Epicurean Edge
836227,Pinterest,Brand Awareness,Fashion,Women 18-24,Women,18-24,60 Days,60,2022-11-09,18907,62547,0.3022846819191968,0.03,1,low,12161.52,0.6432284339133655,1.2977051342449306,Miami,English,Trend Tailors
890404,Pinterest,Product Launch,Health,Women 18-24,Women,18-24,30 Days,30,2022-05-23,11472,38336,0.2992487479131887,0.04,1,low,7494.68,0.6533019525801953,0.2323714427711308,Austin,Spanish,Vital Vigor
237860,Pinterest,Brand Awareness,Health,Men 45-60,Men,45-60,15 Days,15,2022-10-04,4164,14540,0.2863823933975241,0.13,1,low,2889.91,0.6940225744476465,0.5344543183736009,Las Vegas,Spanish,Vital Vigor
650233,Pinterest,Product Launch,Food,Men 18-24,Men,18-24,45 Days,45,2022-06-30,16663,55239,0.30165281775557123,0.02,1,low,10742.26,0.6446774290343876,0.5934409153847341,New York,French,Nosh Nirvana
312416,Pinterest,Increase Sales,Home,All Ages,,,60 Days,60,2022-03-24,20849,68870,0.30272978074633367,0.09,1,low,13465.51,0.6458587941867716,0.5237294825533949,Los Angeles,French,Space Spruce
964058,Pinterest,Market Expansion,Technology,Men 35-44,Men,35-44,30 Days,30,2022-02-03,11306,37795,0.29914009789654716,0.07,1,low,7392.99,0.6538996992747214,0.9956222586424606,Los Angeles,Spanish,Silicon Saga
988689,Pinterest,Brand Awareness,Home,Women 25-34,Women,25-34,45 Days,45,2022-10-12,17110,56693,0.3018009278041381,0.09,1,low,11023.66,0.6442817066043249,0.2055593532206157,Miami,English,Domestic Dream
474154,Pinterest,Increase Sales,Food,Women 25-34,Women,25-34,30 Days,30,2022-01-31,6103,20854,0.29265368754195836,0.11,1,low,4128.01,0.6763902998525316,0.0804362686515452,Miami,English,Bistro Bliss
292986,Pinterest,Market Expansion,Home,Women 45-60,Women,45-60,15 Days,15,2022-02-10,2503,9131,0.27412112583506737,0.07,1,low,1719.31,0.6868997203355972,0.4236310148981385,New York,Spanish,Furnish Fine
628167,Pinterest,Increase Sales,Home,Men 25-34,Men,25-34,30 Days,30,2022-10-27,11106,37147,0.2989743451691927,0.07,1,low,7264.58,0.6541130920223303,0.5952283880214351,Las Vegas,French,Domestic Dream
105039,Pinterest,Brand Awareness,Home,Men 25-34,Men,25-34,60 Days,60,2022-10-13,19267,63719,0.3023744879863149,0.06,1,low,12392.33,0.6431893911870037,0.563053880560817,Las Vegas,Spanish,Living Luxe
719219,Pinterest,Product Launch,Home,Men 35-44,Men,35-44,15 Days,15,2022-09-25,4013,14049,0.28564310627090894,0.06,1,low,2791.5,0.6956142536755544,0.6327653133921562,Miami,English,Space Spruce
336729,Pinterest,Product Launch,Fashion,Men 45-60,Men,45-60,60 Days,60,2022-02-08,19032,62954,0.3023159767449249,0.05,1,low,12239.82,0.6431179066834805,0.6202530049352493,Austin,English,Mode Maven
531817,Pinterest,Brand Awareness,Health,Women 45-60,Women,45-60,45 Days,45,2022-04-21,12335,41147,0.2997788417138552,0.15,1,low,8032.17,0.6511690312119984,0.0893736318350503,Miami,English,Wellness Waves
887725,Pinterest,Brand Awareness,Fashion,Women 45-60,Women,45-60,60 Days,60,2022-02-28,20246,66908,0.30259460752077477,0.12,1,low,13038.61,0.6440091869999013,0.0446868159175251,Miami,French,Trend Tailors
994036,Pinterest,Increase Sales,Food,Women 35-44,Women,35-44,60 Days,60,2022-04-13,19072,63085,0.3023222636125862,0.06,1,low,12265.62,0.6431218540268456,0.4361433233550455,Austin,Spanish,Gastronomy Guild
480538,Pinterest,Market Expansion,Home,All Ages,,,45 Days,45,2022-05-03,13284,44236,0.3002983994936251,0.04,1,low,8622.11,0.6490597711532672,0.7435886168676187,Las Vegas,Spanish,Space Spruce
965345,Pinterest,Market Expansion,Home,Men 25-34,Men,25-34,15 Days,15,2022-03-06,3353,11901,0.2817410301655323,0.06,1,low,2335.26,0.6964688338801074,1.2154813929566843,Austin,English,Homely Haven
868757,Pinterest,Increase Sales,Home,Men 45-60,Men,45-60,60 Days,60,2022-02-28,22566,74461,0.30305797665892215,0.02,1,low,15000.0,0.6647168306301515,1.2905552436981265,New York,English,Space Spruce
916097,Pinterest,Market Expansion,Home,All Ages,,,45 Days,45,2022-08-09,14187,47177,0.30071857048985734,0.08,1,low,9194.94,0.6481243391837598,0.9580853332717394,New York,French,Homely Haven
365895,Pinterest,Brand Awareness,Technology,All Ages,,,30 Days,30,2022-10-24,7252,24597,0.29483270317518395,0.07,1,low,4843.73,0.6679164368450082,0.7668257611447317,New York,French,Giga Geeks
447697,Pinterest,Increase Sales,Fashion,Men 35-44,Men,35-44,60 Days,60,2022-02-16,19132,63278,0.3023483675210974,0.05,1,low,12304.93,0.6431596278486306,1.38529129344328,New York,English,Attire Artistry
172715,Pinterest,Brand Awareness,Food,Women 18-24,Women,18-24,45 Days,45,2022-01-05,13505,44957,0.3003981582400961,0.07,1,low,8763.74,0.6489255831173639,1.10108314420782,Austin,Spanish,Bistro Bliss
444443,Pinterest,Product Launch,Health,All Ages,,,60 Days,60,2022-10-09,20498,67728,0.3026517836050083,0.14,1,low,13212.85,0.6445921553322276,1.1672196317657573,Los Angeles,English,Heal Hub
